Filename,# of code changes,Code churn %
hibernate-core/src/main/java/org/hibernate/resource/transaction/backend/jta/internal/JtaTransactionCoordinatorImpl.java,140110,11.67%
hibernate-core/src/main/java/org/hibernate/resource/transaction/backend/jta/internal/JtaTransactionCoordinatorImpl.java,111236,11.25%
hibernate-core/src/main/java/org/hibernate/resource/transaction/backend/jta/internal/JtaTransactionCoordinatorImpl.java,106947,13.33%
hibernate-core/src/main/java/org/hibernate/resource/transaction/backend/jta/internal/JtaTransactionCoordinatorBuilderImpl.java,111230,11.25%
hibernate-core/src/main/java/org/hibernate/resource/transaction/backend/jdbc/internal/JdbcResourceLocalTransactionCoordinatorImpl.java,140106,11.67%
hibernate-core/src/main/java/org/hibernate/resource/transaction/backend/jdbc/internal/JdbcResourceLocalTransactionCoordinatorImpl.java,111211,11.26%
hibernate-core/src/main/java/org/hibernate/resource/transaction/backend/jdbc/internal/JdbcResourceLocalTransactionCoordinatorImpl.java,107114,13.37%
hibernate-core/src/main/java/org/hibernate/resource/transaction/backend/jdbc/internal/JdbcResourceLocalTransactionCoordinatorBuilderImpl.java,111205,11.26%
hibernate-core/src/main/java/org/hibernate/resource/transaction/TransactionRequiredForJoinException.java,111187,11.26%
hibernate-core/src/main/java/org/hibernate/resource/transaction/TransactionCoordinator.java,140104,11.67%
hibernate-core/src/main/java/org/hibernate/resource/jdbc/spi/PhysicalConnectionHandlingMode.java,140068,11.68%
hibernate-core/src/main/java/org/hibernate/resource/jdbc/spi/PhysicalConnectionHandlingMode.java,111186,11.26%
hibernate-core/src/main/java/org/hibernate/resource/jdbc/spi/LogicalConnectionImplementor.java,140064,11.68%
hibernate-core/src/main/java/org/hibernate/resource/jdbc/spi/JdbcSessionOwner.java,7933,85.30%
hibernate-core/src/main/java/org/hibernate/resource/jdbc/spi/JdbcSessionOwner.java,140060,11.68%
hibernate-core/src/main/java/org/hibernate/resource/jdbc/spi/JdbcSessionOwner.java,111166,11.25%
hibernate-core/src/main/java/org/hibernate/resource/jdbc/internal/LogicalConnectionProvidedImpl.java,140024,11.67%
hibernate-core/src/main/java/org/hibernate/resource/jdbc/internal/LogicalConnectionManagedImpl.java,140016,11.67%
hibernate-core/src/main/java/org/hibernate/resource/jdbc/internal/LogicalConnectionManagedImpl.java,101761,13.79%
hibernate-core/src/main/java/org/hibernate/resource/jdbc/internal/AbstractLogicalConnectionImplementor.java,139979,11.66%
hibernate-core/src/main/java/org/hibernate/resource/jdbc/internal/AbstractLogicalConnectionImplementor.java,101521,13.66%
hibernate-core/src/main/java/org/hibernate/resource/jdbc/ResourceRegistry.java,111164,11.25%
hibernate-core/src/main/java/org/hibernate/resource/jdbc/LogicalConnection.java,111138,11.25%
hibernate-core/src/main/java/org/hibernate/query/spi/ScrollableResultsImplementor.java,16173,69.43%
hibernate-core/src/main/java/org/hibernate/query/spi/ScrollableResultsImplementor.java,15825,69.96%
hibernate-core/src/main/java/org/hibernate/query/spi/QueryProducerImplementor.java,149050,13.28%
hibernate-core/src/main/java/org/hibernate/query/spi/QueryProducerImplementor.java,139975,11.66%
hibernate-core/src/main/java/org/hibernate/query/spi/QueryParameterListBinding.java,149043,13.27%
hibernate-core/src/main/java/org/hibernate/query/spi/QueryParameterListBinding.java,139912,11.62%
hibernate-core/src/main/java/org/hibernate/query/spi/QueryParameterBindings.java,149036,13.27%
hibernate-core/src/main/java/org/hibernate/query/spi/QueryParameterBindings.java,139855,11.59%
hibernate-core/src/main/java/org/hibernate/query/spi/QueryParameterBindingTypeResolver.java,112966,11.54%
hibernate-core/src/main/java/org/hibernate/query/spi/QueryParameterBindingTypeResolver.java,105940,13.31%
hibernate-core/src/main/java/org/hibernate/query/spi/QueryParameterBinding.java,148946,13.22%
hibernate-core/src/main/java/org/hibernate/query/spi/QueryParameterBinding.java,139773,11.64%
hibernate-core/src/main/java/org/hibernate/query/spi/QueryParameterBinding.java,110164,11.42%
hibernate-core/src/main/java/org/hibernate/query/spi/QueryImplementor.java,139755,11.64%
hibernate-core/src/main/java/org/hibernate/query/spi/NativeQueryImplementor.java,139728,11.63%
hibernate-core/src/main/java/org/hibernate/query/spi/NativeQueryImplementor.java,105303,13.29%
hibernate-core/src/main/java/org/hibernate/query/spi/NamedQueryRepository.java,148889,13.18%
hibernate-core/src/main/java/org/hibernate/query/spi/NamedQueryRepository.java,139542,11.51%
hibernate-core/src/main/java/org/hibernate/query/spi/CloseableIterator.java,16153,69.39%
hibernate-core/src/main/java/org/hibernate/query/spi/CloseableIterator.java,15821,69.98%
hibernate-core/src/main/java/org/hibernate/query/procedure/spi/StoredProcedureQueryImplementor.java,139540,11.51%
hibernate-core/src/main/java/org/hibernate/query/procedure/spi/StoredProcedureQueryImplementor.java,100744,13.37%
hibernate-core/src/main/java/org/hibernate/query/procedure/spi/ProcedureParameterImplementor.java,139458,11.45%
hibernate-core/src/main/java/org/hibernate/query/procedure/spi/ProcedureParameterBindingImplementor.java,139441,11.44%
hibernate-core/src/main/java/org/hibernate/query/procedure/internal/StoredProcedureQueryImpl.java,139426,11.43%
hibernate-core/src/main/java/org/hibernate/query/procedure/internal/StoredProcedureQueryImpl.java,112947,11.52%
hibernate-core/src/main/java/org/hibernate/query/procedure/internal/StoredProcedureQueryImpl.java,105203,13.30%
hibernate-core/src/main/java/org/hibernate/query/procedure/internal/ProcedureParameterMetadata.java,138799,11.03%
hibernate-core/src/main/java/org/hibernate/query/procedure/internal/ProcedureParameterImpl.java,138650,10.94%
hibernate-core/src/main/java/org/hibernate/query/procedure/internal/ProcedureParameterBindings.java,138590,10.90%
hibernate-core/src/main/java/org/hibernate/query/procedure/internal/ProcedureParameterBindingImpl.java,138469,10.82%
hibernate-core/src/main/java/org/hibernate/query/procedure/internal/ProcedureParameterBindingImpl.java,110162,11.42%
hibernate-core/src/main/java/org/hibernate/query/procedure/ProcedureParameter.java,138411,10.79%
hibernate-core/src/main/java/org/hibernate/query/internal/ScrollableResultsIterator.java,16129,69.35%
hibernate-core/src/main/java/org/hibernate/query/internal/ScrollableResultsIterator.java,15817,69.99%
hibernate-core/src/main/java/org/hibernate/query/internal/ScrollableResultsIterator.java,15813,70.01%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterNamedImpl.java,148689,13.07%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterNamedImpl.java,138366,10.76%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterListBindingImpl.java,148682,13.06%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterListBindingImpl.java,138319,10.73%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterListBindingImpl.java,107171,13.40%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterImpl.java,148675,13.06%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterImpl.java,138270,10.70%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterBindingsImpl.java,138239,10.68%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterBindingsImpl.java,112942,11.52%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterBindingsImpl.java,110217,11.42%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterBindingsImpl.java,110157,11.41%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterBindingsImpl.java,107167,13.40%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterBindingsImpl.java,106109,13.40%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterBindingsImpl.java,105815,13.34%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterBindingsImpl.java,105657,13.35%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterBindingsImpl.java,103406,13.58%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterBindingsImpl.java,101975,13.88%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterBindingsImpl.java,101866,13.84%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterBindingImpl.java,148668,13.06%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterBindingImpl.java,137745,10.36%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterBindingImpl.java,112844,11.49%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterBindingImpl.java,110153,11.41%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryParameterBindingImpl.java,101965,13.88%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryImpl.java,148615,13.02%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryImpl.java,137726,10.36%
hibernate-core/src/main/java/org/hibernate/query/internal/QueryImpl.java,112831,11.49%
hibernate-core/src/main/java/org/hibernate/query/internal/ParameterMetadataImpl.java,137679,10.33%
hibernate-core/src/main/java/org/hibernate/query/internal/ParameterMetadataImpl.java,109705,11.40%
hibernate-core/src/main/java/org/hibernate/query/internal/ParameterMetadataImpl.java,101961,13.88%
hibernate-core/src/main/java/org/hibernate/query/internal/ParameterMetadataImpl.java,101864,13.84%
hibernate-core/src/main/java/org/hibernate/query/internal/NativeQueryReturnBuilderRootImpl.java,148564,13.01%
hibernate-core/src/main/java/org/hibernate/query/internal/NativeQueryReturnBuilderRootImpl.java,137629,10.30%
hibernate-core/src/main/java/org/hibernate/query/internal/NativeQueryReturnBuilderFetchImpl.java,148499,12.97%
hibernate-core/src/main/java/org/hibernate/query/internal/NativeQueryReturnBuilderFetchImpl.java,137605,10.30%
hibernate-core/src/main/java/org/hibernate/query/internal/NativeQueryReturnBuilder.java,148431,12.93%
hibernate-core/src/main/java/org/hibernate/query/internal/NativeQueryImpl.java,16088,69.27%
hibernate-core/src/main/java/org/hibernate/query/internal/NativeQueryImpl.java,15809,70.03%
hibernate-core/src/main/java/org/hibernate/query/internal/NativeQueryImpl.java,148421,12.93%
hibernate-core/src/main/java/org/hibernate/query/internal/NativeQueryImpl.java,137583,10.30%
hibernate-core/src/main/java/org/hibernate/query/internal/NativeQueryImpl.java,13247,79.13%
hibernate-core/src/main/java/org/hibernate/query/internal/NativeQueryImpl.java,112816,11.49%
hibernate-core/src/main/java/org/hibernate/query/internal/NativeQueryImpl.java,110032,11.42%
hibernate-core/src/main/java/org/hibernate/query/internal/NativeQueryImpl.java,105605,13.36%
hibernate-core/src/main/java/org/hibernate/query/internal/NativeQueryImpl.java,104571,13.99%
hibernate-core/src/main/java/org/hibernate/query/internal/NativeQueryImpl.java,101738,13.80%
hibernate-core/src/main/java/org/hibernate/query/internal/NativeQueryImpl.java,101518,13.66%
hibernate-core/src/main/java/org/hibernate/query/internal/NativeQueryImpl.java,101295,13.61%
hibernate-core/src/main/java/org/hibernate/query/internal/NativeQueryImpl.java,101000,13.50%
hibernate-core/src/main/java/org/hibernate/query/internal/CollectionFilterImpl.java,16085,69.28%
hibernate-core/src/main/java/org/hibernate/query/internal/CollectionFilterImpl.java,15767,70.20%
hibernate-core/src/main/java/org/hibernate/query/internal/CollectionFilterImpl.java,136999,9.92%
hibernate-core/src/main/java/org/hibernate/query/internal/CollectionFilterImpl.java,112750,11.44%
hibernate-core/src/main/java/org/hibernate/query/internal/BindingTypeHelper.java,18572,70.37%
hibernate-core/src/main/java/org/hibernate/query/internal/BindingTypeHelper.java,148414,12.92%
hibernate-core/src/main/java/org/hibernate/query/internal/BindingTypeHelper.java,136933,9.87%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,16080,69.29%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,148407,12.92%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,136779,9.77%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,12769,78.42%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,112686,11.39%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,110226,11.42%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,110022,11.41%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,109703,11.40%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,109694,11.40%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,107104,13.38%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,105939,13.30%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,105602,13.36%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,105338,13.29%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,104488,14.00%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,103367,13.59%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,103332,13.58%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,102200,13.90%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,102009,13.89%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,101957,13.88%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,101860,13.84%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,101722,13.79%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,101513,13.66%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,101324,13.63%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,101263,13.58%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,101045,13.54%
hibernate-core/src/main/java/org/hibernate/query/internal/AbstractProducedQuery.java,100662,13.46%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/predicate/TruthValue.java,148400,12.92%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/predicate/PredicateImplementor.java,148398,12.92%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/predicate/NullnessPredicate.java,148390,12.92%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/predicate/NegatedPredicateWrapper.java,148378,12.92%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/predicate/MemberOfPredicate.java,148366,12.92%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/predicate/LikePredicate.java,148352,12.92%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/predicate/IsEmptyPredicate.java,148340,12.92%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/predicate/InPredicate.java,148328,12.92%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/predicate/ImplicitNumericExpressionTypeDeterminer.java,148312,12.92%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/predicate/ExplicitTruthValueCheck.java,148310,12.92%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/predicate/ExistsPredicate.java,148300,12.92%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/predicate/CompoundPredicate.java,148290,12.92%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/predicate/ComparisonPredicate.java,148280,12.93%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/predicate/BooleanStaticAssertionPredicate.java,148264,12.93%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/predicate/BooleanExpressionPredicate.java,148256,12.93%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/predicate/BooleanAssertionPredicate.java,148246,12.93%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/predicate/BetweenPredicate.java,148236,12.93%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/predicate/AbstractSimplePredicate.java,148226,12.93%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/predicate/AbstractPredicateImpl.java,148220,12.93%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/path/SingularAttributePath.java,148214,12.93%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/path/SingularAttributeJoin.java,148206,12.93%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/path/SetAttributeJoin.java,148194,12.93%
hibernate-core/src/main/java/org/hibernate/query/criteria/internal}/path/RootImpl.java,148178,12.93%
